ROLL;PITCH; YAW;ACC X;ACC Y;ACC Z;GYRO X;GYRO Y;GYRO Z;TEMPERATUR;PRESSURE;ALTITUDE;
-10;1;-79;2844;-452;15148;62;19;134;29.20;100.84;133.84;
-10;1;-79;2844;-452;15148;62;19;134;29.20;100.84;133.84;
-10;1;-79;2844;-452;15148;62;19;134;29.20;100.84;133.84;
-10;1;-79;2844;-452;15148;62;19;134;29.20;100.84;133.84;
-10;1;-79;2844;-452;15148;62;19;134;29.20;100.84;133.84;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2808;-500;15196;83;43;136;29.20;100.84;130.82;
-10;1;-79;2908;-436;15228;61;44;117;29.20;100.84;133.56;
-10;1;-79;2908;-436;15228;61;44;117;29.20;100.84;133.56;
-10;1;-79;2908;-436;15228;61;44;117;29.20;100.84;133.56;
-10;1;-79;2908;-436;15228;61;44;117;29.20;100.84;133.56;
-10;1;-79;2908;-436;15228;61;44;117;29.20;100.84;133.56;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
-10;1;-79;2728;-380;15240;67;28;110;29.20;100.84;133.29;
